GEOID,tri
060014041021,42.673
060014035021,35.581
060014035022,41.413
060014036003,43.841
060014041022,31.048
060014053012,37.656
060014059021,55.929
060014062023,44.654
060014090002,23.431
060014092002,24.29
060014203002,44.159
060014220002,34.971
060014251011,5.657
060372736002,15.937
060372736003,26.739
060372737001,19.748
060372737003,19.672
060372738001,17.972
060372738002,18.083
060372738003,15.937
060372741001,13.964
060372741002,18.083
060373004005,225.151
060373004006,182.584
060373005011,152.325
060373005012,123.552
060373005013,123.552
060373005021,145.709
060373005022,169.284
060373005023,145.709
060373006002,100.235
060375315042,38.769
060014251022,31.512
060014251023,31.512
060014251031,36.014
060014251032,36.014
060014251012,31.512
060014251033,36.469
060014251021,31.464
060014261002,131.019
060014236023,67.238
060372752002,13.82
060372753021,11.269
060372753022,11.705
060372753112,11.269
060373006004,183.848
060373006005,123.552
060373007012,173.012
060373007014,325.28
060373008001,213.631
060830010005,29.967
060830020103,23.108
060830019051,174.628
060830029073,635.701
060830006001,209.292
060830004003,188.26
060830021032,29.0
060830029071,410.807
060373011001,104.657
061130106081,1.0
061130105051,4.243
060373009011,190.134
060373009021,271.208
060373011002,122.801
060373011003,122.801
060373011004,164.657
060373011005,164.657
061130101021,3.0
061130115003,11.874
060670074141,11.314
060670074152,13.928
060670074161,13.153
060670074171,10.296
061130102011,7.55
061130102012,7.616
061130102031,2.646
061130102032,2.828
061130102042,4.359
061130102043,10.488
061130112062,4.0
061130115001,161.245
061130101012,6.164
061130101013,4.472
061130107012,3.606
061130101022,5.477
061130102041,1.0
061130109022,4.472
061130115002,266.912
061130101024,1.0
061130105081,2.828
061130105091,4.0
061130105102,3.742
061130106021,3.742
061130106022,6.0
061130106023,4.359
061130114001,25.06
061130114002,0.0
061130105012,4.243
060816114003,39.925
060816114004,19.209
060816115001,16.248
060816115002,18.841
060376005011,40.41
060376005012,40.804
060376005021,22.913
060376005022,9.055
060376006011,36.865
060376006012,40.41
060376027001,40.348
060376027002,40.632
060376027003,40.804
060376037043,8.66
060376039003,3.464
060376039004,3.464
060952508013,66.355
060375754014,11.18
060375754021,18.221
060375754022,18.221
060952514003,35.114
060952527024,4.69
060952523122,80.324
060372200001,25.515
060372200003,14.526
060372200005,14.526
060372201002,80.821
060372201003,105.773
060372211102,26.851
060372211201,26.851
060372211202,26.851
060372212101,4.583
060372212102,4.583
060375755001,7.348
060376007041,15.0
060376007042,15.0
060376008011,10.149
060376027004,26.439
060376041001,7.746
060376041003,7.746
060376041004,7.746
060376041005,3.464
060376099002,100.598
060376200011,62.626
060375758011,1.732
060375758021,1.732
060375758022,1.732
060816115003,15.875
060816116001,17.833
060816117003,16.912
060816118001,8.0
060816118002,15.033
060816119001,15.033
060952523101,68.848
060952523113,94.947
060952523111,95.394
060952523132,61.441
060952523142,58.958
060952523131,68.927
060376702011,154.722
060816119003,17.263
060816119004,19.468
060816119005,17.234
060816120001,15.906
060816120002,15.906
060816120003,18.466
060816121001,15.906
060790125033,73.831
060376702021,131.647
060014375002,3.606
060014403342,11.489
060816121002,15.906
060952501042,142.26
061110015023,45.902
061110015033,44.677
061110015061,47.297
061110015062,46.282
061110015063,42.308
061110015071,40.755
060816080131,27.767
060816080132,33.332
060816080133,34.511
060816093001,35.875
060816093002,36.837
060816125001,19.026
060816125003,17.321
060816126001,22.361
060816126002,22.361
060816126003,17.263
060816127001,22.361
060376505012,19.131
060376506021,7.0
060952506051,82.201
060952506053,62.129
060610207113,27.477
060610207112,23.812
060376506031,18.628
060376506032,39.256
060376507011,22.226
060376507012,7.0
060376507021,22.226
060376507022,29.189
060376507023,29.189
060952501052,62.881
060952503002,39.192
060952503003,60.655
060952505022,53.61
060952506042,230.45
060952506041,230.45
060376501011,4.0
060376501012,6.928
060376501013,6.928
060376501014,8.0
061030006003,18.974
061030007001,9.487
061030007002,7.348
061030007004,1.0
061030007005,11.402
060610207111,25.04
060376507024,32.802
060376507025,39.256
060376508001,63.19
061030008003,3.606
060376501022,7.681
060376502001,9.22
060376502002,9.22
060376502003,8.66
060376509021,8.426
060376509022,8.426
060376509023,8.426
060376510011,8.426
060376510012,6.633
060376510014,3.0
060376510021,6.083
060376513024,160.505
060376513025,160.505
061030009002,14.866
061030010003,20.591
061030010004,8.185
061030010005,4.583
061030008004,24.739
061030011001,9.487
060371241021,23.601
060371241022,19.313
060371241023,21.024
060371242011,22.45
060670061021,8.307
060670026001,2.646
060670044013,3.464
060670049032,4.0
060670099002,0.0
060670081371,20.224
060670077011,10.817
060670060032,6.856
060670075033,12.649
060670090083,8.367
060670082042,20.616
060670086002,35.242
060650406131,9.327
060650406132,18.33
060650426182,24.617
060650427321,87.201
060650427451,199.141
061070032004,10.392
061070034001,7.141
061030011003,11.269
061030011004,4.123
061030011006,5.099
061030006001,29.086
060670059011,6.0
060670059012,13.342
060670060021,7.681
060670060022,6.633
060670060023,6.164
060670060024,7.141
060670060025,6.164
060670060031,4.796
060670062012,6.633
060670062013,8.718
060670070121,3.464
060670070131,3.606
060670070141,2.828
060670070142,2.828
060670070143,4.69
060670070144,3.606
060730033012,23.917
060670040011,4.123
060670040013,2.646
060670062014,8.062
060670062021,1.732
060670062022,4.583
060670063001,7.483
060670064001,4.472
060670064002,6.325
060670064003,6.708
060670065001,2.0
060670065002,2.828
060670072021,5.385
060670072022,6.481
060670072061,2.236
060670072062,5.477
060371256002,5.657
060371256003,5.657
060971513064,6.164
060670065003,6.083
060670066001,3.464
060670066002,6.083
060670066003,3.464
060670066005,6.083
060670067012,6.557
060670067021,4.69
060670067024,4.359
060670074021,6.928
060670074022,7.81
060670074032,9.274
060710084023,73.144
060371271021,21.284
060371275201,19.698
060371275202,19.698
060710071044,78.141
060710032001,32.665
061030005001,20.445
060730033031,20.224
060730033032,19.287
060375031063,29.933
060375312021,43.232
060375315032,38.769
060372187011,23.302
060372213031,4.583
060375769031,26.889
060372933072,39.205
061070023042,11.916
061070025003,7.81
060710104151,56.842
060710061002,111.942
060710085001,194.576
060710085002,164.018
061030005005,9.487
061030006002,16.125
060670040041,2.449
060670040042,1.0
060670040043,2.0
060670040051,4.69
060710032006,30.822
060710018122,32.187
060710008171,86.873
060710104111,111.423
060710097072,63.984
060730034041,32.14
060730034042,37.014
060730034033,30.594
060730035011,23.622
060670001001,4.359
060670001003,4.899
060670002003,4.359
060670002004,5.196
060670003003,3.606
060670004004,2.449
060670005001,2.449
060670005002,1.414
060670005003,0.0
060670006001,4.899
060670040052,4.69
060670040061,4.359
060670040062,4.0
060670040081,1.0
060670040091,1.414
060670040092,2.646
060450110024,63.742
060450105004,33.601
060450104001,9.644
060670072081,3.742
060670072082,3.317
060670072083,5.0
060670072091,5.196
060670072092,7.348
060670008001,5.385
060670012001,1.0
060670013001,4.472
060670013002,2.449
060670013003,2.449
060670014001,4.472
060670014002,4.472
060670015001,5.385
060670015002,3.0
060670015003,4.123
060670015004,3.606
060670015005,3.606
060770005002,2.449
060770039001,1.0
060670040101,2.646
060670096381,2.828
060670040093,3.742
060670040111,2.236
060670040121,2.236
060670041002,2.0
060670042011,1.414
060670011011,4.583
060670043004,2.236
060670070101,5.385
060670070102,4.243
060670070111,3.606
060670070112,3.606
060670016001,4.359
060670017001,3.317
060670017002,2.0
060670017003,2.0
060670018003,3.0
060670018004,3.162
060650435062,10.77
060650438221,147.78
060650301043,30.643
060650445182,80.374
060650445211,315.292
060650451251,552.867
060770046004,8.0
060770051242,2.0
060670042021,2.236
060670042012,2.236
060670042022,1.732
060670042031,2.449
060670042032,1.732
060670043001,2.449
060670044014,2.646
061070039012,31.937
060670044021,4.0
060670044023,3.606
060670042013,2.236
060670070113,3.464
060670070114,7.28
060670019003,2.646
060670019001,3.873
060670020003,2.449
060670021002,2.236
060670022001,7.348
060670022002,6.708
060670022003,7.0
060670022004,4.69
060670023002,2.0
060670023003,3.162
060670023004,2.449
060670024001,4.69
060371279101,17.464
060371279102,17.464
060371279201,16.155
060371279202,16.155
060371282201,7.071
060670046012,3.162
060670046013,3.0
060670046014,3.162
060670046021,2.236
060670046022,2.236
060670048011,3.162
061070037001,44.441
061070037003,50.14
061070038012,37.296
061070038021,31.145
061070039011,10.05
060730034011,24.92
060670024004,6.403
060670025001,2.236
060670025002,2.236
060670026002,2.646
060670026003,2.0
060670093211,3.317
060670027002,3.464
060670027003,3.464
060670048012,2.828
060670048013,2.828
060670048014,2.646
060670048021,2.646
060670048022,2.646
060670049031,1.732
060670049041,4.359
060670049042,3.0
060371282202,7.071
060371283031,7.348
060371284003,2.449
060670049043,3.464
060670049052,2.828
060670049053,2.828
060371284004,2.449
060371285002,0.0
060670029003,1.732
060670030002,3.0
060670030003,3.317
060670030004,3.0
060670030005,2.0
060670031011,2.646
061070036021,33.181
060371247003,14.318
060371251001,15.684
060371251002,14.213
060371251003,13.856
060670031012,2.646
060670031013,3.0
060670031014,3.0
060670031022,3.464
060670031023,3.464
060670032021,3.873
061030002001,14.56
061030009003,11.446
061030011005,4.583
061030011002,6.633
061030001001,173.663
061030008001,32.062
061030002002,0.0
061030010001,2.828
060670049061,3.162
060670050011,2.646
060670050012,2.646
060670050021,3.0
060670050022,2.828
060670050023,5.385
060670051021,3.162
060670033001,1.414
060670033002,4.899
060670032022,5.568
060670032023,3.873
060670052011,6.557
060670052012,6.557
060670030001,2.236
060670035021,2.236
060670021001,6.708
060670074151,7.0
060670093212,3.464
060371272101,20.881
060371272102,21.448
060371272103,20.494
060371272201,21.378
060371272202,21.378
060371273001,21.772
060790124013,27.35
060790124023,47.413
060790124022,45.056
060730032142,90.133
060371273002,18.868
060371274001,20.273
060730033011,19.698
061070036022,33.181
061070036023,31.225
060270008001,5.0
060270002002,506.06
060270001001,456.755
060270004004,15.588
060270002001,420.727
060270001002,30.838
060270008002,267.498
060670054021,5.657
060670054022,9.274
060670080062,25.357
060670093072,5.657
060670055052,4.583
060670016002,1.414
060670074242,9.644
060670044012,2.646
060670089101,9.899
060670056052,7.746
060670066004,4.899
060670028003,4.0
060670064004,4.0
060670076024,10.583
060670033003,5.292
060730034012,31.448
060411031004,52.173
060730034031,41.122
060730034032,30.594
060371252001,17.916
060371252002,11.874
060371252003,13.856
060371253101,5.099
060670054031,6.782
060670054041,11.18
060670054042,8.426
060670054043,5.916
060670054044,5.568
060670054045,4.583
060670055021,9.849
060670055051,2.236
060670055061,4.583
060014431032,150.502
060670080101,28.566
060670086001,10.1
060670081401,14.765
060670012003,1.0
060670098001,4.359
060670074221,4.243
060670004001,3.606
060670034001,3.742
060670034003,3.873
060670035011,2.828
060670035012,2.236
060670035013,2.828
060670036001,2.0
060670036002,3.0
060374823015,27.641
060670055081,7.416
060971507012,64.661
060374300033,711.7
060670056013,9.327
060670056051,9.327
060670056061,7.416
060670056062,8.66
060670056063,7.746
060670056064,10.149
060670057011,9.381
060670057012,7.55
060670068003,4.583
060670069001,6.481
060670049051,2.236
060670061022,8.307
060670095032,4.472
060670074062,13.784
060670081223,17.889
060670081392,14.526
060670089074,6.557
060670094061,18.601
060670096111,2.646
061070028002,1.732
061070029011,7.746
061070026012,3.464
061070026022,8.66
061070026025,9.695
061070028001,11.045
060371047013,33.719
060371064053,161.292
060371064082,79.234
060371066032,307.503
060371066043,41.797
060371092003,91.619
060371095003,65.475
060371112065,59.33
060371113014,59.33
060372969022,64.591
060372976021,68.051
060670038001,1.414
060670038002,2.0
060670038004,2.236
060670039001,7.0
060670039002,5.292
060670039003,4.899
060670037001,3.0
060374045031,38.691
060374061024,27.695
060374069022,14.731
060374076013,14.213
060530138002,83.181
060670037002,2.0
060670057013,3.606
060670057021,8.426
060670057022,13.0
060670057023,10.909
060670057024,5.196
060670057025,8.426
060670058011,6.928
061070029012,7.746
061070029013,7.746
061070029031,9.95
061070029032,7.81
061070029033,5.099
061070029041,7.746
061070029042,4.243
060375550011,0.0
060374605013,147.797
060371151031,38.562
060375511013,7.937
060372060323,20.174
060371042031,51.108
060375350011,7.28
060375402033,9.95
060374309023,57.966
060374333061,18.33
060374333073,43.359
060375405023,16.186
060375704022,8.718
060372622001,92.817
060372652023,53.028
060371044032,33.287
060371112022,70.285
060730189051,53.263
060730190011,278.072
060730191062,313.289
060530110002,438.075
060530116023,218.135
060530133003,51.711
060014403322,31.67
060014403331,12.53
060014403341,13.711
060530111011,312.709
060530147001,91.395
060530012002,4.123
060530103051,75.053
060530109001,34.191
060530113022,17.664
060530101022,134.179
060371253102,17.493
060371253103,19.0
060371253201,10.77
060371256001,5.831
061070030011,8.66
061070030012,8.66
060971507022,76.407
060971507024,76.407
060971508001,74.786
060971508002,96.571
060971508003,96.571
060530125023,131.89
060530137002,35.341
061070030013,8.66
061070030021,5.477
061070032001,10.392
060552011011,134.911
060971507013,72.173
060971507014,98.316
060971509014,18.682
060816135023,262.015
060816137001,131.973
060816070002,90.697
060816080041,19.105
060816095002,91.793
060816132002,60.382
060816054004,24.96
060816022002,75.246
060816074002,30.692
060816008001,59.447
060971509015,48.857
060816117002,17.578
060816033001,157.839
060816102012,18.412
060816096031,130.71
060816028002,187.965
060816020001,232.56
060816138001,16.673
060816041011,36.069
060816136002,409.371
060816068002,58.541
060816096034,161.951
060816136003,57.853
060816138003,328.88
060816133001,100.514
060816080043,29.275
060816005002,95.797
060816052002,81.578
060816045003,116.666
060816010001,152.951
060816119006,17.234
060816039001,36.069
060816016052,140.396
060816057002,93.541
060816134002,408.112
060816050003,93.766
060816105002,18.412
060816007004,86.134
060830020062,0.0
060830020122,17.776
060830023034,2.449
060830027021,36.373
060816003001,201.012
060816021002,219.315
060816002002,203.679
060816022004,59.034
060816021001,221.355
060816077011,28.425
060830030012,10.724
060816109003,32.542
060816135012,347.046
060816081001,11.619
060816033002,85.942
060816098004,119.729
060816054002,19.494
060816017003,154.942
060816136004,44.407
060375319012,25.729
060375319013,25.729
060372187022,25.0
060133211022,133.417
060890125001,476.772
060890127023,331.43
060890126011,438.697
060650316024,4.243
060650401013,117.26
060670096341,4.796
060670096363,3.0
060670012002,1.0
060670021003,5.657
060670028002,3.162
060650404052,133.91
060650405032,25.278
060650405033,61.822
060650401022,449.871
060816103021,1.0
060816121003,17.804
060816137003,135.118
060819901000,0.0
060830013046,105.418
060830013048,112.406
060830016041,55.045
060830030013,10.296
060650316023,4.0
060830030014,10.296
060830030041,6.928
060379107153,74.559
060379108131,174.043
060379203363,72.028
060376209043,59.405
060376706022,150.712
060379002011,9.487
060379201141,38.223
060133390011,24.083
060110003003,6.708
060110001003,13.964
060170312002,119.833
060170313023,100.712
060133560021,107.852
060133400025,225.781
060730133141,103.528
060830017064,159.856
060830019014,4.0
060830019064,483.796
060830025024,4.243
060830029241,10.77
060830029243,10.77
060830029263,13.115
060170316003,109.627
060170303012,19.235
060133020101,22.804
060377029014,21.84
060378001012,161.04
060378002022,245.742
060378003263,320.972
060133922002,32.604
060379201182,76.701
060133650032,20.149
060133650033,16.882
060133551091,47.032
060378002042,156.834
060371370002,41.988
060650452281,238.027
060650456043,62.905
060650456082,12.207
060650456092,27.964
060650457072,7.681
060376023023,0.0
060650466022,4.69
060650438091,153.698
060650438132,95.807
060650444021,111.481
060650406031,36.069
060650410042,0.0
060650308002,22.45
060650429022,75.273
060650422081,117.064
060650403021,219.267
060650417022,70.15
060650425132,20.712
060650432183,1.414
060650456041,24.617
060650449041,43.646
060376703244,160.505
060830030042,5.292
060830030043,8.307
060830030051,49.769
060830030052,64.179
060830030053,41.809
060830004001,130.855
060830007004,148.263
060770053054,8.544
060770053071,8.544
060770054034,11.358
060770055021,83.199
060830029304,41.11
060830029321,224.123
060830029322,128.686
060830030071,50.527
060830030073,31.765
060830026061,49.041
060830006003,192.829
060971509023,75.133
060971509024,49.102
060379203364,46.936
060650427201,98.58
060650432181,9.592
060650419064,103.034
060650430011,14.595
060650427171,72.822
060650432062,17.205
060650444022,247.39
060650424011,173.254
060650424032,94.281
060650433092,72.609
060650311002,44.989
060650409011,48.436
060650420081,56.771
060650420031,73.722
060650433044,276.147
060650414093,162.167
060770034103,2.0
060770042015,3.0
060770047031,4.472
060770047044,1.732
060770051333,3.317
060770025031,1.414
060770043071,3.0
060770054052,9.798
060770055011,2.828
060770024022,2.646
060133551093,52.106
060770032172,0.0
060770034091,2.0
060650467001,14.387
060650469001,28.443
060650472021,119.227
060650481001,420.176
060650487002,14.526
060650490002,351.221
060650497002,87.755
060650445071,48.98
060650435083,72.609
060650424123,486.355
060650314013,34.957
060650420051,70.937
060770043082,3.0
060770047032,11.747
060770047042,14.967
060770050041,3.742
060770051334,3.317
060770052061,2.0
060770052071,25.884
060770052082,13.0
060650444023,69.282
060650464041,232.325
060650430052,138.384
060650306011,112.205
060650438092,149.8
060650422091,27.785
060650317043,39.825
060650406042,18.439
060650420072,166.25
060650427232,94.069
060650426201,23.516
060650449321,18.601
060650452122,11.916
060650422092,52.297
060650426202,73.614
060650430053,126.886
060650430081,495.382
060650452154,11.269
060650452221,36.77
060650444032,121.618
060650402011,14.0
060650410031,46.947
061050001011,279.265
061050001023,425.035
061050004002,201.0
060650412023,4.583
060650305033,26.173
060650430051,16.673
060650452072,19.416
060650441041,149.546
060930011001,534.948
060971509021,50.279
060971509022,50.279
060590320451,105.357
060730096031,35.27
060650506003,5.0
060650507001,42.344
060659810001,19.131
060650512001,163.067
060650512002,199.389
060650513001,699.021
060650425162,27.803
060650305031,26.173
060650406051,21.354
060650429042,105.788
060650429012,52.469
060650432171,20.494
060650445101,109.786
060650414073,2.0
060650317011,42.438
060650429043,39.026
060650418122,72.346
060371329001,27.037
060371329002,22.561
060371330001,0.0
060371330002,0.0
060371330003,0.0
060371331001,20.928
060371331003,7.937
060371331004,0.0
060371341011,9.0
060371341012,1.0
060659415001,144.682
060650432784,127.605
060659401002,41.292
060659405002,468.782
060650456052,18.974
060659800041,126.083
060133660013,49.396
060650449161,14.595
060650422121,334.555
060650425082,10.0
060650306032,75.954
061010507011,5.292
061010507022,1.732
061010511003,1.732
060730051002,34.554
060730052001,42.083
060379008031,9.899
060379011023,12.884
061010501012,1.732
060730073011,95.88
060379105011,23.516
060379107091,92.935
060379108052,397.649
060379108081,63.056
060379200352,52.345
060379200431,140.414
060379201041,460.63
060379203031,291.179
060379203123,135.181
060379203223,52.906
060371011101,282.363
060650306013,110.114
060650407032,128.363
060650414091,111.844
060650417021,62.0
060650420032,63.285
060650446062,527.621
060650449251,12.369
060371310102,11.874
060371310201,15.937
060371310202,19.131
060371310203,19.131
060371311001,22.045
060371311002,20.421
060371031012,68.037
060371031021,99.654
060371031023,99.654
060371031024,71.26
060371031025,71.26
060371032001,236.696
060371032002,178.135
060371011102,138.96
060377028033,20.396
060371034001,141.418
060371013004,141.294
060371014001,138.96
060371014002,131.518
060470005031,0.0
060470002012,10.909
060470002021,2.236
060470020002,173.735
060470006033,4.243
060470022022,4.472
060470009011,1.732
060470015022,2.236
060371034003,135.359
060371034004,135.359
060371034005,118.275
060371041031,116.79
060371041032,132.605
060371041051,93.483
060470003042,10.05
060470009012,2.646
060470010031,2.236
060730052002,48.374
060730053001,55.714
060730053002,40.112
060730053003,40.112
060730053004,40.112
060730054001,31.812
060730054002,31.812
060470002035,5.477
060470019022,2.0
060470021001,121.136
060470020006,15.937
060470024024,2.449
060470020001,2.0
060470009024,4.796
060470025002,1.0
060470013021,4.583
060470006035,4.243
060470022015,4.0
060470025001,13.379
060470017001,2.236
060470002011,11.533
060470014021,1.732
060470003041,12.884
060470003031,14.832
060470004011,3.464
060830020053,71.77
060830020072,28.879
060830020073,18.762
060830020082,19.799
060830020083,18.762
060830020091,7.0
060830020112,22.869
060830020123,14.318
060730041003,49.83
060371011103,163.765
060470003011,7.81
060133592032,45.155
060371012101,167.413
060371012102,138.96
060371012201,196.441
060371012202,141.294
060371013001,292.894
060371013003,187.856
060730055001,40.546
060730056001,55.714
060730057002,83.708
060730058001,71.449
060730059002,83.708
060730059003,72.491
060730060001,47.518
060730060002,47.518
060730060003,47.518
060730061001,64.969
060730065002,57.053
060790121021,40.719
060790121024,28.036
060790122004,20.664
060730065003,48.0
060730066001,40.927
060730068011,45.946
060730068021,42.297
060730068022,44.396
060730068023,45.946
060730078004,77.104
060730078005,77.104
060790104032,80.25
060790105032,96.244
060790110012,364.875
060790100023,79.981
060371311003,20.421
060371312001,19.95
060371312002,19.95
060371313001,21.656
060371313002,21.656
060371323001,21.817
060371323003,21.817
060371327001,15.588
060371327002,16.971
060371327003,22.561
060371327004,22.561
060730069002,55.597
060730069003,54.727
060730070021,51.749
060590870024,14.697
060730081014,77.233
060730081015,140.972
060730081021,69.642
060730081022,142.049
060730081023,133.78
060730082001,55.937
060590992153,0.0
060730035022,24.083
060730035023,24.083
060730036021,19.698
060730072001,106.522
060371341031,18.412
060371341032,9.0
060371341041,9.0
060371342013,21.024
060371343021,22.383
060371343022,22.383
060730078001,71.344
060730078003,60.63
060371287021,0.0
060371287022,0.0
060371287023,0.0
060371287024,0.0
060133551132,116.039
060133551131,188.796
060133032022,12.61
060133032024,10.724
060730036022,24.083
060730038001,22.627
060730039011,34.699
060730039013,40.0
060730039021,31.177
060730039022,29.034
060133660012,57.749
060371289102,0.0
060371289103,7.0
060371310101,11.402
060730082002,55.937
060730079032,72.87
060730079033,71.533
060014419251,5.292
060014419252,6.481
060014419271,3.606
060014419272,3.606
060730039023,31.177
060730040001,60.473
060730040003,49.83
060730040004,40.0
060730041001,52.507
060730041002,46.249
060730075021,86.868
060730075022,71.358
060730075023,86.868
060730076001,31.337
060730076002,1.732
060371313003,15.166
060371314001,15.232
060371316001,7.681
060371316003,0.0
060371316004,1.0
060371318002,16.125
060371319001,19.799
060371319002,19.799
060371319003,18.083
060371319004,14.9
060530101021,139.732
060630001004,362.033
060630002022,747.56
060630004002,803.214
060971512013,17.292
060014286003,2.0
060014287002,1.414
060730080021,71.533
060014325021,24.145
060014331032,49.305
060014331042,29.155
060971502022,93.552
060971502025,49.598
060371905101,57.463
060374814013,25.807
060371924101,32.863
060371439011,176.796
060374011022,88.25
060371397023,238.818
060371861001,53.861
060371380001,182.642
060373022021,58.472
060371397031,129.592
060375341011,11.045
060375336033,3.162
060372403002,14.177
060375007005,26.439
060372753111,24.104
060374082022,23.728
060372283101,17.607
060375326042,9.274
060372325004,12.207
060372198002,4.243
060375305003,59.38
060374828002,52.612
060372079001,31.654
060372697003,31.969
060374073022,14.595
060971503033,32.14
060971503041,29.883
060971503042,50.488
060374071021,15.33
060372225002,10.77
060372672001,35.958
060730073012,71.358
060730073021,101.242
060730073023,84.929
060730074002,56.241
060372163002,23.473
060372089042,36.428
060374035001,169.511
060376003031,25.826
060376003032,12.124
060376040013,6.0
060376500043,7.681
060374817132,4.123
060376506041,7.0
060377001011,81.234
060371924102,32.863
060377001012,225.444
060371918201,33.166
060377002002,67.557
060372621001,126.961
060374321024,22.978
060374811012,38.859
060371905202,60.597
060379108051,185.003
060371912041,47.159
060730074003,68.833
060730074005,68.833
060730074006,68.833
060730075011,53.413
060730075013,50.98
060730075014,50.98
060730075015,50.98
060930012001,134.933
060971503043,27.313
060377002003,67.557
060374320006,30.952
060374017042,52.849
060990039063,3.873
060371236012,13.416
060373016014,56.648
060371243001,25.69
060374804001,44.011
060374040003,36.538
060371881002,49.173
060374006042,410.414
060371397024,281.521
060374307231,46.605
060374319002,28.337
060133592034,89.297
060133580005,40.927
060374304004,42.391
060371397011,35.805
060371289101,0.0
060371232061,23.473
060371224102,27.982
060374612003,108.83
060371347203,0.0
060371342011,15.264
060730080022,98.828
060730081011,72.415
060730081013,77.233
060371907001,43.324
060371898002,225.444
060372146001,30.381
060371897021,188.709
060371883002,59.615
060371437002,216.659
060373021031,73.878
060373103003,124.201
060371343033,20.322
060371224201,30.854
060371314002,12.57
060371134011,20.905
060650408131,351.271
060650408132,67.705
060650410043,45.133
060650411011,5.831
060650414092,409.983
060650419101,72.505
060371064031,67.298
060371034002,141.418
060371046201,38.91
060379102061,526.171
060971539021,22.517
060650419102,66.445
060650419111,328.513
060650419112,407.739
060650419113,419.921
060650420122,17.493
060374640003,48.724
060371415001,182.096
060371438002,184.968
060371380002,101.04
060373017021,30.249
060373009013,207.345
060374306001,162.77
060374616004,47.666
060371284002,1.414
060730042003,44.878
060730043002,31.89
060971513053,7.874
060379106031,22.45
060375771005,20.567
060375765031,12.207
060372945202,6.928
060375752012,21.213
060375550014,0.0
060373021032,34.598
060379203391,140.588
060379301011,495.258
060378002041,152.46
060371313004,15.166
060376003042,25.826
060371194004,27.404
060376040024,6.0
060730035012,34.699
060371236021,7.211
060371232042,19.774
060376505013,19.0
060371113012,59.33
060371065203,51.807
060379200203,114.057
060379106021,18.841
060379007014,24.88
060372971102,62.873
060375765032,12.207
060372945102,13.964
060377001023,67.557
060971514013,20.857
060375435022,5.657
060971515032,111.234
060971516021,92.715
060971517002,33.764
060971523002,88.719
060971523003,87.71
060971524002,117.911
060375703043,28.32
060375549003,8.367
060375545112,9.798
060730035013,41.122
060730035021,29.034
060376205213,20.149
060375545131,11.136
060376206012,19.925
060376500011,0.0
060375711014,12.49
060375532007,10.344
060375409021,20.199
060375401012,10.392
060371283022,7.348
060371132121,73.246
060371194002,28.0
060379106012,14.283
060375773001,0.0
060014331043,36.946
060375749011,9.274
060375727002,11.225
060376510022,3.162
060375707012,10.1
060372946202,0.0
060375752021,32.249
060375732012,22.405
060375723022,10.863
060375545151,3.0
060375707011,10.1
060375700012,8.124
060375548011,11.136
060375432022,15.588
060971527024,9.327
060376209044,59.405
060971528012,7.681
060375409011,21.679
060376210041,59.405
060372409004,17.972
060376004001,13.191
060375357021,0.0
060375351021,7.28
060375017002,78.689
060375026023,12.49
060375341012,6.403
060730043003,31.89
060730044002,22.804
060730044003,22.804
060730045013,41.049
060730046002,46.271
060730047001,46.271
060971516013,89.084
060971535022,93.595
060971528011,7.616
060971543022,157.991
060971539023,47.308
060971503031,169.225
060971511003,60.671
060971534044,94.963
060971541001,101.489
060375550013,0.0
060376204002,13.038
060375527001,10.724
060375040022,21.048
060377013041,68.315
060376024032,7.746
060376201022,28.74
060372375002,6.481
060378001023,407.172
060971530053,11.402
060378003281,133.873
060378003282,126.724
060372348003,12.728
060375358023,8.367
060372423002,5.831
060372737002,17.972
060378004061,364.191
060372731003,27.55
060372285002,9.95
060378004083,67.69
060378005061,313.164
060372317201,11.225
060379012054,38.897
060379012091,271.159
060379012131,208.971
060379100011,16.941
060379108091,75.651
060375337011,9.055
060372346003,30.708
060375015033,176.969
060379108111,221.962
060379108121,314.177
060372718022,30.364
060379110013,219.873
060375302032,65.292
060379200111,367.165
060379200121,302.377
060379201023,233.487
060379203262,214.839
060375425023,2.828
060376035003,6.928
060375536022,5.385
060376026007,6.928
060375039021,23.431
060375524002,11.136
060710087102,105.57
060710091081,45.122
060710091091,81.988
060710091093,70.456
060710092022,513.823
060710099131,52.163
060710099132,65.78
060375414002,3.464
060971537031,281.121
060971530013,5.477
060971507023,116.516
060971507021,111.597
060971505002,81.08
060971527013,124.455
060971539014,143.986
060971534011,24.536
060971540001,166.841
060971515023,179.455
060971524001,113.208
060971537042,246.621
060971505006,222.708
060971522012,22.891
060971527021,8.775
060971513011,5.916
060971526001,355.632
060971537063,148.122
060971531023,8.246
060971540003,237.939
060971539013,46.465
060971514023,37.696
060971536003,62.777
060971501003,0.0
060971534041,57.922
060971534031,18.493
060971526004,219.748
060971510003,66.723
060971510002,29.715
060971511002,92.255
060971512011,2.236
060971512012,61.123
060375416051,8.66
060375529001,11.489
060375356073,7.81
060372383201,9.695
060375329002,7.616
060372393202,9.592
060375310003,44.463
060372693004,24.495
060372182201,18.868
060372243202,33.705
060971533004,5.292
060971534013,44.238
060971535021,117.333
060971535023,125.718
060971536005,134.833
060971537041,90.227
060971537054,197.461
060971535014,106.16
060375316042,32.909
